,exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
15620,203307,GKWLIMITED-NS,GKW LIMITED,0.0,,0.0,0.1,1,E,,NS,BSE,,
15621,530663,GOYALASS-X,GOYAL ASSOCIATES LTD.,1.06,,0.0,0.01,1,E,,X,BSE,,
15622,211871,AESTHETIK-NS,AESTHETIK ENGINEERS LTD,0.0,,0.0,0.05,2000,E,,NS,BSE,,
15623,976934,858KFC31-F,KFC-8.58%-22-7-31-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15624,209110,MEGAFLEX-NS,MEGA FLEX PLASTICS LTD,0.0,,0.0,0.05,3000,E,,NS,BSE,,
15625,975021,790JUPPL28-F,JUPPL-7.90%-10-8-23-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15626,976730,125IML28-F,IML-12.50%-28-5-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15627,938688,SCLZC26B-F,SCL-ZC-27-7-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15628,976630,731IHFCL27-F,IHFCL-7.31%-28-6-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15629,936320,935AHFL28-F,AHFL-9.35%-29-9-28-NCD,1021.8,,0.0,0.01,1,D,,F,BSE,,
15630,976240,773EOPR29-F,EOPR-7.73%-14-12-29-REIT,0.0,,0.0,0.01,1,D,,F,BSE,,
15631,976126,795ORL26-F,ORL-7.95-24-10-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15632,544216,OILIETF-B,ICICI Prudential Mutual Fund,11.65,,0.0,0.01,1,E,,B,BSE,,
15633,800739,GS06MAY43-G,GS06MAY43,0.0,,0.0,0.01,1,D,,G,BSE,,
15634,542597,MSTCLTD-B,MSTC Limited,542.55,,0.0,0.05,1,E,,B,BSE,,
15635,956929,785ILFS27-F,ILFSL-7.85%-20-9-27-PVT,0.0,,0.0,0.01,1000,D,,F,BSE,,
15636,532699,ROHLTD-B,ROYAL ORCHID HOTELS LTD.,503.75,,0.0,0.05,1,E,,B,BSE,,
15637,532525,MAHABANK-A,BANK OF MAHARASHTRA,57.62,,0.0,0.01,1,E,,A,BSE,,
15638,730069,IHPL220825-F,IHPL-21-11-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15639,202402,AARVI-NS,AARVI ENCON LIMITED,0.0,,0.0,0.01,1,E,,NS,BSE,,
15640,199073,EBBETF0INAV-F,INAV BHARAT BOND ETF APRIL,0.0,,0.0,0.01,1,E,,F,BSE,,
15641,940025,1025SCL34U-F,SCL-10.25%-27-12-34-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15642,210975,HRHNEXT-NS,HRH NEXT SERVICES LIMITED,0.0,,0.0,0.05,1500,E,,NS,BSE,,
15643,939427,10KFL28A-F,KFL-10%-25-4-28-NCD,967.0,,0.0,0.01,1,D,,F,BSE,,
15644,810773,691MH34-G,691MAHSDL34,0.0,,0.0,0.01,1,D,,G,BSE,,
15645,976816,716KMPL28-F,KMPL-7.1554%-19-06-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15646,955512,85SFL26-F,SFL-8.50%-29-12-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15647,936656,MHLZC26-F,MHIL-ZC-13-11-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15648,543155,08AQD-B,Nippon India Mutual Fund,0.0,,0.0,0.01,1,E,,B,BSE,,
15649,502137,DECCANCE-B,DECCAN CEMENTS LTD.,1077.2,,0.0,0.05,1,E,,B,BSE,,
15650,543327,EXXARO-B,Exxaro Tiles Limited,7.41,,0.0,0.01,1,E,,B,BSE,,
15651,729807,CGCL090725-F,CGCL-5-1-26-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15652,543516,DHYAANITR-M,DHYAANI TRADEVENTTURES LIMITED,7.65,,0.0,0.01,2800,E,,M,BSE,,
15653,730341,AIL30925-F,AIL-29-12-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15654,938986,1015SCL28-F,SCL-10.15%-9-11-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15655,953285,960ECL26-F,ECL-9.60%-13-1-26-PVT,0.0,,0.0,0.01,10,D,,F,BSE,,
15656,975517,14PFSPL26-F,PFSPL-14%-31-3-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15657,530367,NRBBEARING-B,NRB BEARINGS LTD.,267.2,,0.0,0.05,1,E,,B,BSE,,
15658,542910,VALENCIA-MS,Valencia Nutrition Limited,0.0,,0.0,0.01,3000,E,,MS,BSE,,
15659,977023,11CFPL27-F,CFPL-11%-11-8-27-PVT,100180.82,,0.0,0.01,1,D,,F,BSE,,
15660,55,MID150,MID150,16309.42,,0.0,0.0,0,,,IDX,BSE,,
15661,531997,VUENOW-X,VUENOW INFRATECH LIMITED,81.11,,0.0,0.01,1,E,,X,BSE,,
15662,938312,916SCL25-F,SCL-9.16%-28-12-25-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15663,505681,BIMETAL-X,BIMETAL BEARINGS LTD.,624.5,,0.0,0.05,1,E,,X,BSE,,
15664,975190,777REC26-F,RL-7.77%-30-9-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15665,973715,1130UCL28-F,UCL-11.30%-12-01-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15666,800746,GS06NOV51-G,GS06NOV51,0.0,,0.0,0.01,1,D,,G,BSE,,
15667,534920,COVIDH-XT,COVIDH,0.0,,0.0,0.01,1,E,,XT,BSE,,
15668,540168,SUPRAPFSL-X,Supra Pacific Financial Servic,31.77,,0.0,0.01,1,E,,X,BSE,,
15669,972878,876IFCI29-F,IFCI-8.76%-IB-31-3-29-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15670,542857,GREENPANEL-B,Greenpanel Industries Limited,297.15,,0.0,0.05,1,E,,B,BSE,,
15671,973491,675PFL31-F,PFL-6.75%-26-9-31-PVT,748.07,,0.0,0.01,1,D,,F,BSE,,
15672,939717,MML11924B-F,MML-11-9-29-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15673,543077,07QPR-F,Nippon India Mutual Fund,0.0,,0.0,0.01,1,E,,F,BSE,,
15674,975294,JMFHRESE27-F,JMFHLL-Reset Rate-29-12-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15675,800323,619GS2034-G,619GOI2034,0.0,,0.0,0.01,1,D,,G,BSE,,
15676,972578,IFCI38-F,IFCI-SR52-C-07-07-2038-PVT,0.0,,0.0,0.01,4,D,,F,BSE,,
15677,940169,940MFLIV27-F,MFLIV-9.40%-24-2-27-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15678,543983,EMSLIMITED-B,EMS LIMITED,537.95,,0.0,0.05,1,E,,B,BSE,,
15679,974446,962APSB25A-F,APSBCL-9.62%-28-11-25-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15680,531241,LINC-B,LINC LIMITED,122.25,,0.0,0.05,1,E,,B,BSE,,
15681,728744,ISL070225A-F,ISL-6-2-26-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15682,977156,1099RGIC35-F,RGICL-10.99%-26-9-35-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15683,940051,11NHFL35-F,NHFL-11%-6-1-35-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15684,543912,PIGL-T,Power & Instrumentation (Gujar,165.45,,0.0,0.05,1,E,,T,BSE,,
15685,939339,925SCL26A-F,SC-9.25%-26-3-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15686,961804,892PFCL33-F,892PFC33,1330.0,,0.0,0.01,1,D,,F,BSE,,
15687,544562,ADVANCE-T,Advance Agrolife Limited,109.55,,0.0,0.01,1,E,,T,BSE,,
15688,975574,1950PRPL27-F,PRIPL-19.50%-31-8-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15689,204471,GTECJAINX-NS,G-TEC JAINX EDUCATION LTD,0.0,,0.0,0.01,1,E,,NS,BSE,,
15690,935664,739NHAI31A-F,NHAI-7.39%-9-3-31-TAXFREENCD,1157.31,,0.0,0.01,1,D,,F,BSE,,
15691,532509,SUPRAJIT-B,SUPRAJIT ENGINEERING LTD.,447.75,,0.0,0.05,1,E,,B,BSE,,
15692,939735,AEL120924B-F,AEL-12-9-29-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15693,201890,BSE-NS,BSE LIMITED,0.0,,0.0,0.1,1,E,,NS,BSE,,
15694,544028,TATATECH-A,Tata Technologies Limited,692.35,,0.0,0.05,1,E,,A,BSE,,
15695,939204,1045EFSL34-F,EFSL-10.45%-29-1-34-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15696,977207,1125VFPL26-F,VFPL-11.25%-12-7-26-UL-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15697,543284,EKI-B,EKI Energy Services Limited,105.85,,0.0,0.05,1,E,,B,BSE,,
15698,936620,1025KFL26-F,KFL-10.25%-5-5-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15699,976025,810DCCDL34-F,DCCDL-8.10%-RESET RATE-31-8-34,0.0,,0.0,0.01,1,D,,F,BSE,,
15700,728325,SCCL291124-F,SCCL-28-11-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15701,508670,NEAGI-X,NEELAMALAI AGRO INDUSTRIES LTD,3615.05,,0.0,0.05,1,E,,X,BSE,,
15702,540956,BHATIA-B,Bhatia Communications & Retail,28.37,,0.0,0.01,1,E,,B,BSE,,
15703,800353,GS151225C-G,GS15DEC25C,0.0,,0.0,0.01,1,D,,G,BSE,,
15704,730355,TSL061025-F,TSL-29-12-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15705,805090,364TB90726-G,364TB90726,0.0,,0.0,0.01,1,D,,G,BSE,,
15706,505400,TEXINFRA-B,TEXMACO INFRASTRUCTURE & HOLDI,92.49,,0.0,0.01,1,E,,B,BSE,,
15707,976674,686NHPCL37-F,NHPCL-6.86%-06-05-37-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15708,531918,HINDAPL-X,HINDUSTAN APPLIANCES LTD.,102.6,,0.0,0.05,1,E,,X,BSE,,
15709,210338,AUROIMPEX-NS,AURO IMPEX & CHEMICALS L,0.0,,0.0,0.05,1600,E,,NS,BSE,,
15710,810905,78TN42-G,780TNSDL42,0.0,,0.0,0.05,1,D,,G,BSE,,
15711,501425,BBTC-A,BOMBAY BURMAH TRADING CORP.LTD,1886.9,,0.0,0.05,1,E,,A,BSE,,
15712,974977,802ABHF28-F,ABHFL-8.02%-13-7-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15713,938778,1010NIDO28-F,NHFL-10.10%-15-9-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15714,976604,76KMPL28-F,KMPL-7.6%-19-5-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15715,543995,MVGJL-B,MANOJ VAIBHAV GEMS 'N' JEWELLE,189.05,,0.0,0.05,1,E,,B,BSE,,
15716,506919,MAKERSL-X,MAKERS LABORATORIES LTD.,135.5,,0.0,0.05,1,E,,X,BSE,,
15717,940395,965MFL28A-F,MFL-9.65%-19-5-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15718,524818,DYNAMIND-X,DYNAMIC INDUSTRIES LTD.,165.7,,0.0,0.05,1,E,,X,BSE,,
15719,938698,750PFCL26-F,PFC-750%-1-8-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15720,730301,SSL230925-F,SSL-23-12-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15721,940117,11EFSL35-F,EFSL-11%-24-1-35-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15722,975181,1295NMS28-F,NMS-12.95%-2-11-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15723,513509,KALYANIFRG-B,KALYANI FORGE LTD.,745.25,,0.0,0.05,1,E,,B,BSE,,
15724,938902,EFSLZC26C-F,EFSL-ZC-26-10-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15725,730064,N18IL21825-F,N18MIL-14-11-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15726,974198,776TSL32-F,TSL-7.76%-20-9-32-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15727,975442,829SBICP34-F,SBICPSL-8.29%-28-2-34-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15728,543529,DELHIVERY-A,Delhivery Limited,446.65,,0.0,0.05,1,E,,A,BSE,,
15729,975597,965VFSPL27-F,VFSPL-19-4-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15730,503696,SHRENTI-XT,SHREENATH INVESTMENTS CO.LTD.,0.0,,0.0,0.01,1,E,,XT,BSE,,
15731,14,METAL,METAL,34091.13,,0.0,0.0,0,,,IDX,BSE,,
15732,950211,1008IOT26B-F,1008IOT26B,0.0,,0.0,0.01,10,D,,F,BSE,,
15733,543939,KAKA-M,Kaka Industries Limited,212.25,,0.0,0.05,500,E,,M,BSE,,
15734,533602,LESHAIND-X,LESHA INDUSTRIES LTD.,1.03,,0.0,0.01,1,E,,X,BSE,,
15735,954533,879HDBFS26-F,HDBFSL-8.79%-22-7-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15736,533155,JUBLFOOD-A,JUBILANT FOODWORKS LTD,595.15,,0.0,0.05,1,E,,A,BSE,,
15737,729764,MOFSL2725B-F,MOFSL-15-06-26-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15738,500215,SUNDROP-B,SUNDROP BRANDS LIMITED,760.4,,0.0,0.05,1,E,,B,BSE,,
15739,800633,GS15APR29C-G,GS15APR29C,0.0,,0.0,0.01,1,D,,G,BSE,,
15740,57,LMI250,LMI250,11014.17,,0.0,0.0,0,,,IDX,BSE,,
15741,936528,935LTF29-F,LTF-9.35%-13-3-29-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15742,954723,813PGCIL28-F,PGCIL-8.13%-25-4-28-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15743,974178,875YATL29-F,YATL-8.75%-8-9-29-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15744,800148,826GS2027-G,8.26% CENTRAL GOVT 2027,108.15,,0.0,0.05,1,D,,G,BSE,,
15745,810694,695TN31-G,695TNSDL31,0.0,,0.0,0.05,1,D,,G,BSE,,
15746,940669,912EFSL28-F,EFSL-9.12%-7-10-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15747,730205,RCL110925-F,RCL-10-12-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15748,544380,CASHIETF-F,ICICI Prudential Mutual Fund,1032.52,,0.0,0.01,1,E,,F,BSE,,
15749,938562,MFL28-F,MFL-3-6-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15750,539220,MISHKA-XT,Mishka Exim Limited,37.1,,0.0,0.01,1,E,,XT,BSE,,
15751,939014,888IHFL25F-F,CIFCL-8.40%-7-12-25-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15752,972731,93DVC27A-F,DVC-14B-9.3%-30-3-27-B-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15753,532344,SOFTSOL-X,SOFTSOL INDIA LTD.,238.25,,0.0,0.05,1,E,,X,BSE,,
15754,204759,PKTEA-NT,THE P K TEA PROD CO LTD,0.0,,0.0,0.05,1,E,,NT,BSE,,
15755,531387,HASTIFIN-X,HASTI FINANCE LTD.,9.05,,0.0,0.01,1,E,,X,BSE,,
15756,810805,722KA35-G,722KASDL35,0.0,,0.0,0.01,1,D,,G,BSE,,
15757,543228,ROUTE-A,Route Mobile Limited,733.6,,0.0,0.05,1,E,,A,BSE,,
15758,211171,ATMASTCO-NS,ATMASTCO LIMITED,0.0,,0.0,0.05,400,E,,NS,BSE,,
15759,542543,ENERGYINF-IF,Energy Infrastructure Trust,84.0,,0.0,0.01,25000,E,,IF,BSE,,
15760,544254,TOLINS-B,Tolins Tyres Limited,163.85,,0.0,0.05,1,E,,B,BSE,,
15761,977033,1175FFSL28-F,FFSL-11.75%-13-8-28-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15762,543105,UTCRFS2DFR-F,UTI Mutual Fund,0.0,,0.0,0.01,1,E,,F,BSE,,
15763,938256,MFLTDII27-F,MFL-3-11-27-NCD,975.0,,0.0,0.01,1,D,,F,BSE,,
15764,957646,825ABCL27-F,ABCL-8.25%-9-3-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15765,542933,UNIVPHOTO-B,UNIVERSUS PHOTO IMAGINGS LIMIT,274.45,,0.0,0.05,1,E,,B,BSE,,
15766,509709,INTLCONV-B,INTERNATIONAL CONVEYORS LTD.,99.47,,0.0,0.01,1,E,,B,BSE,,
15767,961897,880IIFCL34-F,IIFCL-8.8%-27-3-24-TFBOND,0.0,,0.0,0.01,1,D,,F,BSE,,
15768,800292,SGBFEB27-G,SOVERIEGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,D,,G,BSE,,
15769,938924,944MFL28-F,MFL-9.44%-1-11-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15770,800742,GS06NOV50-G,GS06NOV50,0.0,,0.0,0.01,1,D,,G,BSE,,
15771,961875,888REC29-F,REC-8.88%-24-3-29-TFBOND,0.0,,0.0,0.01,1,D,,F,BSE,,
15772,539697,HILIKS-XT,HILIKS TECHNOLOGIES LIMITED,74.89,,0.0,0.01,1,E,,XT,BSE,,
15773,939433,0KFL31-F,KFL-ZC-25-8-31-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15774,959432,85APSEZ30-F,APSEZL-8.50%-12-4-30-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15775,800662,GS17DEC35-G,GS17DEC35,0.0,,0.0,0.01,1,D,,G,BSE,,
15776,940441,1075MHFL35-F,NHFL-10.75%-02-07-35-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15777,543661,D1246267DG-F,DSP Mutual Fund,0.0,,0.0,0.01,1,E,,F,BSE,,
15778,976380,87HHFL30-F,HHFL-8.7%-3-2-30-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15779,543910,AVG-B,AVG Logistics Limited,224.15,,0.0,0.05,1,E,,B,BSE,,
15780,210839,ROCKINGDCE-NS,ROCKINGDEALS CIRCU ECO L,0.0,,0.0,0.05,250,E,,NS,BSE,,
15781,977054,9NWIL27A-F,NWIL-9%-20-08-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15782,210567,CLSL-NS,CROP LIFE SCIENCE LIMITED,0.0,,0.0,0.05,2000,E,,NS,BSE,,
15783,212007,PSFL-NS,PARAMOUNT SPECIALI FORG L,0.0,,0.0,0.05,2000,E,,NS,BSE,,
15784,530077,PURETROP-X,PURETROP FRUITS LIMITED,141.6,,0.0,0.05,1,E,,X,BSE,,
15785,500322,PANCM-X,PANYAM CEMENTS & MINERAL INDUS,128.15,,0.0,0.05,1,E,,X,BSE,,
15786,532504,NAVINFLUOR-A,NAVIN FLUORINE INTERNATIONAL L,5053.45,,0.0,0.05,1,E,,A,BSE,,
15787,544394,EVIETF-B,ICICI Prudential Mutual Fund,31.21,,0.0,0.01,1,E,,B,BSE,,
15788,544074,SBVCL-M,Shri Balaji Valve Components L,124.0,,0.0,0.05,600,E,,M,BSE,,
15789,512408,UNIWSEC-XT,UNIWORTH SECURITIES LTD.,0.0,,0.0,0.01,1,E,,XT,BSE,,
15790,544531,TRUECOLORS-M,TRUE COLORS LIMITED,187.6,,0.0,0.05,600,E,,M,BSE,,
15791,512626,ORBTEXP-B,ORBIT EXPORTS LTD.,217.85,,0.0,0.05,1,E,,B,BSE,,
15792,957093,EIPPZC27-F,EIPPL-ZC-3-10-27-PVT,0.0,,0.0,0.01,10,D,,F,BSE,,
15793,199156,DSPPINAV-B,INAVDSP Mutual Fund,0.0,,0.0,0.01,1,E,,B,BSE,,
15794,730371,IFPL91025-F,IFPL-15-12-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15795,532850,MICEL-B,MIC ELECTRONICS LTD.,56.04,,0.0,0.01,1,E,,B,BSE,,
15796,729671,NWIL170625-F,NWIL-16-6-26-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15797,199061,MAN50ETINAV-B,INAV Mirae Asset Nifty 50 E,0.0,,0.0,0.01,1,E,,B,BSE,,
15798,811015,737APSDL36-G,737APSDL36,0.0,,0.0,0.01,1,D,,G,BSE,,
15799,800329,SGBN28VIII-G,Sovereign Gold Bonds 2020-21 S,0.0,,0.0,0.01,1,D,,G,BSE,,
15800,810775,686AP35-G,686APSDL35,0.0,,0.0,0.01,1,D,,G,BSE,,
15801,936254,985ECL28-F,EFL-9.85%-6-8-28-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15802,955610,718PFCL27-F,PFC-7.18%-20-1-17-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15803,975282,10MCSL26-F,MCSL-10%-28-12-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15804,730362,JBCIP81025-F,JBCIPL-07-01-26-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15805,940293,930IIFL27-F,IIFL-9.30%-21-4-27-NCD,1036.46,,0.0,0.01,1,D,,F,BSE,,
15806,543390,POLICYBZR-A,PB Fintech Limited,1691.6,,0.0,0.05,1,E,,A,BSE,,
15807,954435,EARCNIF26-F,EARC-NIFTY-B1G601D-7-7-26-PVT,0.0,,0.0,0.01,10,D,,F,BSE,,
15808,957228,875CFSER-F,CFS-8.75%-PERPETUAL,0.0,,0.0,0.01,1,D,,F,BSE,,
15809,512404,BENGALS-P,BENGAL STEEL INDUSTRIES LTD.,0.0,,0.0,0.01,50,E,,P,BSE,,
15810,800715,GS22APR47-G,GS22APR47,0.0,,0.0,0.01,1,D,,G,BSE,,
15811,200184,AMJUMBO-NS,A AND M JUMBO BAGS LTD,0.0,,0.0,0.05,8000,E,,NS,BSE,,
15812,800538,GS19MAR2044-G,GS19MAR2044,0.0,,0.0,0.01,1,D,,G,BSE,,
15813,810945,738GJ30-G,738GUJSDL30,0.0,,0.0,0.01,1,D,,G,BSE,,
15814,531433,SUNGOLD-XT,SUNGOLD CAPITAL LTD.,3.0,,0.0,0.01,1,E,,XT,BSE,,
15815,532001,INDCTST-XT,INDUCTO STEEL LTD.,63.4,,0.0,0.01,1,E,,XT,BSE,,
15816,974715,766PFCL33-F,PFC-7.66%-15-4-2033-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15817,543443,ASCENSIVE-MS,Ascensive Educare Limited,0.0,,0.0,0.01,10000,E,,MS,BSE,,
15818,810670,67GJ30-G,67GUJSDL30,0.0,,0.0,0.01,1,D,,G,BSE,,
15819,975688,DKGF240527-F,DKGFSL-24-5-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15820,939759,MFCL16924B-F,MFCL-16-9-30-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15821,543813,ABSLLIQUID-F,Aditya Birla Sun Life Mutual F,1000.0,,0.0,0.01,1,E,,F,BSE,,
15822,937383,695PFCL36-F,PFCL-6.95%-22-1-36-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15823,544023,KALYANI-M,Kalyani Cast-Tech Limited,572.95,,0.0,0.05,250,E,,M,BSE,,
15824,532329,DANLAW-X,DANLAW TECHNOLOGIES INDIA LTD.,771.05,,0.0,0.05,1,E,,X,BSE,,
15825,523151,OTCO-X,OTCO INTERNATIONAL LTD.,6.88,,0.0,0.01,1,E,,X,BSE,,
15826,800503,GS19MAR2030-G,GS19MAR2030,0.0,,0.0,0.01,1,D,,G,BSE,,
15827,975796,1085SFL26-F,SFL-10.85%-28-6-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15828,954721,813PGCIL26-F,PGCIL-8.13%-25-4-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15829,540809,MRCAGRO-T,MRC AGROTECH LIMITED,39.38,,0.0,0.01,1,E,,T,BSE,,
15830,810972,758GJ26-G,758GUJSDL26,87.22,,0.0,0.01,1,D,,G,BSE,,
15831,544281,ABINFRA-B,A B INFRABUILD LIMITED,196.85,,0.0,0.05,1,E,,B,BSE,,
15832,543913,NXST-IF,Nexus Select Trust,163.53,,0.0,0.01,1,E,,IF,BSE,,
15833,530063,YASHRAJC-XT,YASHRAJ CONTAINEURS LTD.,5.54,,0.0,0.01,1,E,,XT,BSE,,
15834,533098,NHPC-A,NHPC LTD.,86.96,,0.0,0.01,1,E,,A,BSE,,
15835,940303,960IIFL30-F,IIFL-9.60%-21-4-30-NCD,980.0,,0.0,0.01,1,D,,F,BSE,,
15836,972581,IFCI35-F,IFCI-SR52-F-07-07-2035-PVT,0.0,,0.0,0.01,4,D,,F,BSE,,
15837,810751,695MH31-G,695MAHSDL31,0.0,,0.0,0.01,1,D,,G,BSE,,
15838,523828,MENONBE-B,MENON BEARINGS LTD.,121.4,,0.0,0.05,1,E,,B,BSE,,
15839,512493,GARNETINT-X,GARNET INTERNATIONAL LTD.,116.5,,0.0,0.05,1,E,,X,BSE,,
15840,810869,804AP37-G,804APSDL37,0.0,,0.0,0.01,1,D,,G,BSE,,
15841,199214,SNXTINAV-B,INAVNippon India Mutual Fund,0.0,,0.0,0.01,1,E,,B,BSE,,
15842,811045,716TNSDL54-G,716TNSDL54,0.0,,0.0,0.01,1,D,,G,BSE,,
15843,975672,12PFSP27-F,PFSPL-12%-24-5-27-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15844,975383,920MOFL34-F,MOFL-9.20%-14-2-34-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15845,729912,NFL250725-F,NFL-24-11-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15846,800498,GS19SEP2027-G,GS19SEP2027,0.0,,0.0,0.01,1,D,,G,BSE,,
15847,729926,CFHL280725-F,CFHL-27-10-25-CP,0.0,,0.0,0.01,1,D,,F,BSE,,
15848,537941,NFXXVI01DD-F,RELIANCE MUTUAL FUND- RELIANCE,0.0,,0.0,0.01,1,D,,F,BSE,,
15849,542770,ALPHALOGIC-B,Alphalogic Techsys Limited,76.91,,0.0,0.01,1,E,,B,BSE,,
15850,950220,1008IOT28E-F,1008IOT28E,0.0,,0.0,0.01,10,D,,F,BSE,,
15851,976706,1075AMFL26-F,AMFL-10.75%-5-7-26-PVT,0.0,,0.0,0.01,1,D,,F,BSE,,
15852,530883,SUCROSA-X,SUPER CROP SAFE LTD.,11.91,,0.0,0.01,1,E,,X,BSE,,
15853,512361,CUPIDALBV-X,CUPID BREWERIES AND DISTILLERI,94.57,,0.0,0.01,1,E,,X,BSE,,
15854,532830,ASTRAL-A,ASTRAL LIMITED,1444.85,,0.0,0.05,1,E,,A,BSE,,
15855,810573,799MAHSDL25-G,799MAHSDL25,0.0,,0.0,0.05,1,D,,G,BSE,,
15856,543362,SFMP51DD-F,SBI Mutual Fund,0.0,,0.0,0.01,1,E,,F,BSE,,
15857,213679,ANONDITA-NT,ANONDITA MEDICARE LIMITED,0.0,,0.0,0.05,1000,E,,NT,BSE,,
15858,532387,PNC-T,PRITISH NANDY COMMUNICATIONS L,31.98,,0.0,0.01,1,E,,T,BSE,,
15859,543898,BLAL-B,BEML Land Assets Limited,208.3,,0.0,0.05,1,E,,B,BSE,,
15860,939939,KLMAF41224-F,KLMAFL-03-4-26-NCD,0.0,,0.0,0.01,1,D,,F,BSE,,
15861,543487,H1861D46RD-F,HDFC Mutual Fund,0.0,,0.0,0.01,1,E,,F,BSE,,
